Smiles,pIC50
CC(C)C1=NC(CN(C)C(=O)N[C@H](C(=O)N[C@H](CC(=O)[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)C(C)C)=CS1,6.55
CCN(CC(O)(CNC(=O)C1=C(N)N(C2=CC=C(F)C=C2)N=C1)C(F)(F)F)C(=O)C1=C(Cl)C=CC=C1Cl,6.16
O=S(=O)(CC[C@@H]1OCC[C@@]2(S(=O)(=O)C3=CC=C(Cl)C=C3)C3=C(F)C=CC(F)=C3OC[C@@H]12)[C@H]1CCNC1,5.85
CC[C@@H](CS(=O)(=O)C(C)(C)C)N1C(=O)[C@@](C)(CC2=NNN=N2)C[C@H](C2=CC=CC(Cl)=C2)[C@H]1C1=CC=C(Cl)C=C1,5.6
COC1=CC=CC=C1COCCCOC1=CC=C(N2C(=O)CNC[C@@H]2COC2=CC=C3OCC(=O)N(CC(=O)O)C3=C2)C=C1,4.6
CN1CCN(CCOC2=CC=CC(CC(=O)NC3=NC(C4=CNC5=NC=C(F)C=C45)=CS3)=C2)CC1,4.57
O=C1C=CC(CC2=CC(OC3=CC=CC(Cl)=C3)=C3OC=CC3=C2)=NN1,6.39
O=C(NCCN1CCOCC1)NC1=NC2=CC=C(SC3=NN=C4C=CC(NC5CCCCC5)=NN34)C=C2S1,5.54
CCCCC(C(=O)COC1=C(F)C(F)=CC(F)=C1F)N1C=C([C@@](C)(NCC2=NC3=CC=NN3C=C2)C2CCCC2)N=N1,6.58
NC1=CC(CC2=NN(CC3=CC=C4CNCCC4=C3)C=C2)=C2NN=NC2=N1,5.16
O=C(N[C@H]1CC[C@H](O)CC1)[C@H](C1CCCCC1)N1C(C2=CC=C(Cl)C=C2)=NC2=CC(F)=C(F)C=C21,4.48
CCN1CCC(NC2=CC3=C(C(C4=CC=CC(F)=C4)C4=NC(C)=CN4)C(=O)N=C3C=C2)CC1,4.6
CC1=CC=C(C(=O)N2CCOC[C@H]2CC2=CC(C3=NOC=N3)=CC=C2F)C(N2N=CC=N2)=C1C,4.44
COC1=NC=C(F)C=C1CNC1=CC=C(CC2=CNC3=NC=C(C)C=C23)C(F)=N1,5.3
O/N=C/C1=CC=C(C2=CC=CN=C2)S1,4.89
CN1C=C(C2=CC=C(N3CCC(C4C5=C(F)C=CC=C5C5=CN=CN54)CC3)C(F)=C2)C=N1,6.24
CC[C@@H]1CN(C(=O)C2=CC=CC=C2N2N=CC=N2)[C@H](CC2=CC=CC(N3N=CC=N3)=C2)CO1,5.04
CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)C(=O)C1=CC=C2N=C(N3CCOCC3)OC2=C1,7.42
O=C1O[C@@H](CN2C=CN=N2)CN1C1=CC=C(C2=CC=CN=C2)C(F)=C1,5.17
CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)C(=O)C1=CC=C2N=C(NC3CCN(C)CC3)OC2=C1,5.57
CC1=CC=C(F)C=C1C(C)(C)CC(O)(CC1=C(C)C2=CC=NC=C2N1)C(F)(F)F,6.21
CC(C)(CC(O)(CC1=CC2=CC(N3CCOCC3)=NC=C2N1)C(F)(F)F)C1=CC=CC(S(C)(=O)=O)=C1,6.16
CC1=CC(C2=C(C)C=NN2)=C2C=CC=C(OCC3=C(C)C=CN=C3CN3C=CC=C(C(F)(F)F)C3=O)C2=N1,5.42
CCS(=O)(=O)C1=CC=C2NC(C3=CN=CC(C4=CC=CC=C4)=C3)=NC2=C1,5.11
COCCCC1=CC(CN(C(=O)[C@H]2CNCC[C@@H]2C2=CC=C(OCCOC3=C(Cl)C=C(C)C=C3Cl)C=C2)C2CC2)=CC(OCC(C)(C)O)=C1,5.25
C[C@H]1OC(=O)[C@]2(C3=NNC(=O)O3)CC(F)(F)[C@@H](C)[C@H](/C=C/C3=CC=C(C4=CC=CC(F)=C4)C=N3)[C@H]12,4.3
ClC1=CC=CC=C1CN(CC1CNC1)C1=CC=CC=C1,6.92
COCCCC1=CC(CN(C(=O)[C@H]2CNCC[C@@]23OC(=O)CC2=CC=CC=C23)C2CC2)=CC(OCCOC)=C1,5.25
CC(C)C1=NC(C(=O)NC2CCN(C(C)C)CC2)=C2C=CC=CN12,6.7
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,4.0
C=CCN1CC(=O)N2C(CN(CC3=CC=CC4=C3N(C)C=C4C(=O)NC3=CC=C(N4CCC5(CCN(CC)C5)C4)N=C3)C(=O)[C@@H]2CC2=CC=C(O)C=C2)N1C(=O)NCC1=CC=CC=C1,5.41
FC(F)(F)C1=CC=NC=C1CNC1=CC=C(CC2=CNC3=NC=C(Cl)C=C23)C=N1,5.3
CN1CCN(C2=CC=C(NC3=NN4C(C5=CC=CC=C5N(C)S(C)(=O)=O)=CC=C4C=N3)C=C2)CC1,4.84
O=C(N[C@H]1CN2CCC1CC2)C1=CNC2=C(SC=C2)C1=O,5.03
CC(C)(C)SC1=C(CC(C)(C)C(=O)O)N(CC2=CC=C(C3=NC=CS3)C=C2)C2=CC=C(OCC3=CC=CC=N3)C=C12,8.85
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)C2=CC=CC=C2N(CC2=CC=CC=C2)C1=O,4.82
C[C@@H](C[C@@H](CS(=O)(=O)N1CCN(C2=CC=C(F)C=C2)CC1)N(O)C=O)C1=NC=C(F)C=N1,8.85
COC1=CC=C(CN2C(C3CNCCS3)=NC3=CC=CC=C32)C=C1,4.8
CC(C)C[C@@H]1C(=O)N[C@H](C2CC3=CC=CC=C3C2)C(=O)N1[C@@H](C(=O)NC(C)C)C1=CC=C(Br)S1,6.0
OC(COC1=CC=C2C=C(Br)C=CC2=C1)CN1C=CN=C1,6.16
CNC(=O)[C@@]12C[C@@H]1[C@@H](N1C=NC3=C(NCCC4=CC=C(OC)C(O)=C4)N=C(OCC(C)C)N=C31)[C@H](O)[C@@H]2O,6.08
C=CCN1CC(=O)N2[C@@H](CC3=CC=C(O)C=C3)C(=O)N(CC3=CC=CC4=C3N(C)C=C4C(=O)N3CC(O)C3)C[C@@H]2N1C(=O)NCC1=CC=CC=C1,4.74
CCCCCCCCCC1O[C@H](CC/C(C)=C/COC2=C3C=COC3=CC3=C2C=CC(=O)O3)C(C)(C)O1,6.57
COC1=CC2=NC=CC(OC3=CC=C4C(C(=O)NC5=CC(C)=NO5)=CC=CC4=C3)=C2C=C1OC,4.4
CCN(C[C@H](CC(C)C)NC(=O)OCC1=CN=CS1)C[C@H](CC(C)C)NC(=O)OCC1=NC=CS1,6.87
COCCOC1=CN=C2C=CC([C@H](C)N3N=NC4=C3C(=O)N(C3=CC(C)=NS3)C=C4)=CC2=C1,5.25
C[C@@H]1CC2=CC=CC=C2N1C(=O)CC1=NC(=O)C=C(N2CCOCC2)N1,4.4
CC1=CC(C2=NCCCN2)=CC2=C1N=C(C1=C(NCC(O)C3=CC=CC(Cl)=C3)C=CNC1=O)N2,4.8
C=CCN1CC(=O)N2[C@@H](CC3=CC=C(O)C=C3)C(=O)N(CC3=CC=CC4=C3N(C)C=C4C3=CC=C(NC(=O)NC4=CC=C(OC)C=C4)C=C3)C[C@@H]2N1C(=O)NCC1=CC=CC=C1,5.02
CC1=CSC([C@](C)(O)C2=NN=C(NC3=NN(CC4=C(F)C=CC=C4F)C=C3)S2)=N1,5.72
CN1CCN(CC2=CC=CC3=C2C=CN3S(=O)(=O)C2=CC=CC=C2Br)CC1,4.44
O=C(CC1=NC(=O)C=C(N2CCOCC2)N1)N1CCC2=C(Cl)C=CC=C21,4.4
O=C1N(C2=CC=C(C(F)(F)C(O)(CN3C=NN=N3)C3=CC=C(F)C=C3F)N=C2)C=NN1C1CCCC1,4.3
COC(=O)NC1=CC(C2=CC=C(OC[C@@](C)(N)CC(C)C)C(OC(F)(F)F)=C2)=CC=N1,5.11
CC1=CC=C(NC(=O)N2CCC(=CC3=CC=CC(OC4=CC=C(C(F)(F)F)C=N4)=C3)CC2)C=N1,5.225
CC1=C(C)N2C=C(N3C=NC=N3)C=C(NCC3=CC=C(F)C=C3Cl)C2=N1,5.41
CN1CCC(CCNC2=CC(F)=C(S(=O)(=O)NC3=NC=CS3)C=C2Cl)CC1,4.7
CCS(=O)(=O)C1=CC=C2NC(C3=CC(C4=CC=CC=C4)=CC=C3Cl)=NC2=C1,5.3
CC(C)C1=NC(CN(C)C(=O)N[C@@H](COCC2=CC=CC=C2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1,6.77
CCN1C(C(=O)N(C2CC2)C2CC2)=CC2=C3C(=C(NC4=NN(C)C(C)=C4)N=C21)N=CN3C,5.52
COC[C@H](C)COCC1=CC=C([C@@]2(O)CCNC[C@@H]2C2=NOC(C3=CC=CC=C3CCNC(C)=O)=C2Br)C=C1,4.54
N#CC1=CC=C2C(=C1)NC(=O)N2[C@H]1C[C@H](C2=NN=C(C3=CC=NC=N3)N2C2=CC=CC=C2Cl)C1,5.895
CC(C)(C)OC(=O)N[C@H](CC1=C(F)C=CC=C1C(F)(F)F)C(=O)NCC1=NC2=CC=CN=C2N1C1(C2=CC=CC=C2)CC1,5.47
FC(F)(F)C1=CC=C(N(C2=CC=CN=C2)C2CCN(C3=NC=CC=N3)CC2)C=C1,5.75
CS(=O)(=O)C1=CC=C(OC2=NC=NC3=C2C=NN3C2CCN(CC3=CC=C(C(F)(F)F)C=C3)CC2)C=C1,5.75
N#CC1=CC(F)=CC(C2=CC=C3N=CC(C4=CC(F)=CC(F)=C4)=C(N4CCC(N)CC4)C3=C2)=C1O,5.0
COC1=CC(C)=C2N=C3NN=C(C)C3=C(C(O)C3=CC=CC=N3)C2=C1,5.154999999999999
CCNC(=O)NC1=CC=C(C2=NC3=C(CCN(C4=NC=C(F)C=N4)C3)C(N3CCOC[C@@H]3C)=N2)C=C1,5.85
CCCCN(C)[C@H](C)[C@@H](C1=CC=C2C=C(OCC(C)(C)C(=O)O)C=CC2=C1)N1C=CN=C1,5.64
CC(C)(CC(O)(CC1=CC2=CC(N3CCOCC3)=NC=C2N1)C(F)(F)F)C1=CC=CC(C(N)=O)=C1,5.7
CC1=CC(OC[P@]2(=O)OCC[C@H](C3=CC=CN=C3C)O2)=C2C3=C(CC2=C1C)SC=N3,5.24
NC1=CC=CC(C2=CC=C(CC3=CC=NC=C3)C=C2)=C1,5.82
C=CCN1CC(=O)N2C(CC3=CC=C(O)C=C3)C(=O)N(CC3=CC=CC4=C3N(C)C=C4C(=O)NC3=CC=C(NCC(C)(C)C)N=C3)CC2N1C(=O)NCC1=CC=CC=C1,5.62
COC1=CC(C[C@H]2CO[C@H](C3=CC=C(O)C(OC)=C3)[C@H]2CO)=CC=C1O,4.59
CCN(C)C1=NC2=CC=C(C(=O)N(CC(C)C)C[C@@H](O)[C@H](CC3=CC=CC=C3)NC(=O)OCC3=CC=NC=C3)C=C2O1,6.7
NC1=CC=C(C2=CN=C(NC(=O)CN(CC3=CC=CC=C3)C(=O)C3=CC=NC=C3)S2)C=N1,5.75
COC1=CC=C(CNC2=C3CCCCC3=NC3=CC=CC=C23)C=C1OC,5.43
COC1=CC=C2C(OCC3=NN=C4C=CC(C5=CC=CC=C5)=NN34)=CC=NC2=C1,4.945
CCC(=O)N1CCC(C2=CC=C(C(=O)N=C(N)N)C=C2C(F)(F)F)CC1,4.58
CC(C)(C)SC1=C(CC(C)(C)C(=O)O)N(CC2=CC=C(Cl)C=C2)C2=CC=C(OCC3=CC=CC=N3)C=C12,7.94
CCCS(=O)(=O)NC1=CC=C(F)C(C(=O)C2=CNC3=NC=C(C4=CC=C(OCCCN5CCOCC5)N=C4)C=C23)=C1F,5.3
CC1=CC=C(F)C=C1C(C)(C)CC(O)(CC1=CC2=CC(C(N)=O)=NC=C2N1)C(F)(F)F,5.7
COC1=CC=C(N2N=CC=N2)C(C(=O)N2CCOC[C@H]2CC2=CC(N3N=CC=N3)=CC=C2F)=C1F,4.43
CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1,6.92
CC1=CC=C([C@H](C(=O)NC(C)C)N2C(=O)[C@@H](C3CC4=CC=CC=C4C3)NC(=O)[C@H]2CC(C)C)O1,5.16
CN(CC1=CC=CN1C)C(=O)C12CC3CC(CC(C3)C1)C2,4.734999999999999
CN1CCC2=CC=C(NS(=O)(=O)C3=CC=C(C4=CC=C(Cl)C=C4)C=C3)C=C2CC1,4.24
CCNC(=O)NC1=CC=C(C2=NC3=C(C[C@@H]4CC[C@H]3N4S(C)(=O)=O)C(N3CCOC[C@@H]3C)=N2)C=C1,5.3
O=C(CN1C=C(NC2=NN=CC3=CC(OCCCN4CCC[C@@H]4COP(=O)(O)O)=CC=C23)C=N1)NC1=CC=CC(F)=C1F,5.21
COC1=CC=NC(OC2=CC=C3C(=C2)C(=O)N=CN3CC2=C(F)C=C(F)C=C2F)=C1C(F)(F)F,4.75
CCN(CC1=CC(C(F)(F)F)=CC=C1C1=CC(CC(=O)O)=CC=C1OC)C(=O)OCC1=CC=C(Cl)C=C1,4.68
CC1=NC2=NC3=CC=CC=C3N2C(C2=CC=CO2)C1C(=O)OC(C)C,5.54
NC1=NC=CN2C1=C(C1=CC=C3C=CC(C4=CC=CC=C4)=NC3=C1)N=C2[C@H]1C[C@@H](N2CCCC2)C1,4.77
CC1=CC(C2=C(Cl)SC=N2)=C2C=CC=C(OCC3=C(C)C=CN=C3CN3C=CC=C(C(F)(F)F)C3=O)C2=N1,6.52
CC(C)(C)[C@H]1OCCC[C@@H]1CNC1=CC(F)=C(S(=O)(=O)NC2=NC=CS2)C=C1Cl,5.31
CC(C)CN1C(=O)N(C)C(=O)C2=C1SC(CC1=CC=CC=C1C(F)(F)F)=C2C(=O)N1C[C@H](O)CO1,5.08
CC1=CSC(NC(=O)C2=CC(C(F)(F)C3=CN=CN=C3)=CC3=CC=CN=C23)=N1,5.23
CCCCOC1=NN2C(SC3=CC=C4N=C(NC(=O)NCCN5CCOCC5)SC4=C3)=NN=C2C=C1,5.06
O[C@]1(C2=CC=C(F)C(F)=C2)CCNC[C@@H]1C1=C(Br)C(C2=CC=CC(Cl)=C2Cl)=NO1,4.72
C1=CC=C([C@@H]([C@H](C2=CC=CC=C2)N2CCCCC2)N2CCCCC2)C=C1,4.8
COC1=CC=CC(C2=NC(OC)=C3C=CC=CC3=N2)=C1,4.89
CC(=O)O[C@H]1C[C@H]2[C@@H]([C@H](OC(C)=O)C[C@@H]3C[C@H](N)CC[C@@]32C)[C@@H]2CC[C@H]([C@H](C)CCCNCCCCNC3=CC=NC4=CC(Cl)=CC=C34)[C@@]12C,5.91
C=CCN1CC(=O)N2[C@@H](CC3=CC=C(O)C=C3)C(=O)N(CC3=CC=CC4=C3N(C)C=C4C(=O)N3CCC(NC(=O)CCO)CC3)C[C@@H]2N1C(=O)NCC1=CC=CC=C1,5.12
CCC[C@H]1N(C(=O)C2=CN=CC=C2C)CCC[C@@]1(OC1=CSC(C(F)(F)F)=C1)C(=O)N1CCN(C2=CC=CC=C2OCCO)CC1,5.54
CCS(=O)(=O)C1=CC=C2NC(C3=CC=CC(C4=CC=CC=C4)=C3C)=NC2=C1,5.28
CC1=CC=CC(C2=CC(NC3=CC=NC=C3)=C3C=CNC3=N2)=N1,4.6
C[C@H](NC(=O)C1=CC=CC(F)=C1)C1=CC=C(NC(=O)N2CC(C3=CC=CN=C3)C2)C=C1,5.51
CCNC(=O)C1=CC=CC(NC(=O)NC2=CC=C(C3=CC=NC4=C3N=CN4)C=C2)=C1,7.26
N=C(N)NC(=O)C1=CC=C(C2CCN(C(=O)C3=CC=C(C(N)=O)C=C3)CC2)C(C(F)(F)F)=C1,4.61
O=C(N[C@H](CC1=CC2=C(C=C1Br)NC(=O)O2)C(=O)N1CCC(N2CCCCC2)CC1)N1CCC(N2CC3=CC=CC=C3NC2=O)CC1,5.195
CC1=CC2=C(C=N1)NC(CC(O)(CC(C)(C)C1=CC(F)=CC=C1C)C(F)(F)F)=C2,6.22
CS(=O)(=O)NCCC1=CC(C2=CC=NC3=C2C(C(F)(F)F)=NN3)=CC(C2(C#N)CC2)=C1,5.16
CC1=CN=C2NC=C(CC3=CC=C(NCC4=CC=NC(F)=C4)N=C3F)C2=C1,5.3
COC1=NC(NC2=CC=CC3=C2N=C(C2=CC=C(F)C=C2)N3C)=CC=C1N1C=NC(C)=C1,5.3
CN1C(CC(=O)NC2=CC=C(F)C(Cl)=C2)=NC(N2CCOCC2)=CC1=O,4.4
CC1=CC=CC(C)=C1CNC1=CC(N2N=CC=CC2=O)=CN2C(C)=C(C)N=C12,5.105
O=C(NC1=CNN=C1C1=CC=CC(Cl)=C1)C1=C2N=CC=CN2N=C1,5.14
CC1=CC=C(C(=O)N2CCOC[C@H]2CC2=CC(N3N=CC=N3)=CC=C2Cl)C(N2N=CC=N2)=C1,4.72
C[C@@H](C1=CC=C(C2=CN(C)C(=O)C=C2)C=C1)N1CC[C@](CC(C)(C)C#N)(C2=CC=C(F)C=C2)OC1=O,4.64
C[C@@]1(C2=CC(NC(=O)C3=CC=C(C#N)C=N3)=CC=C2F)C=CSC(=N)N1,4.48
COC1=CC=CC=C1C1=NC=CC(COC2=CC=CC=C2C[C@@H](OC2=NC=NC3=C2C(C2=CC=C(OCCN4CCN(C)CC4)C(Cl)=C2C)=C(C2=CC=C(F)C=C2)S3)C(=O)O)=N1,5.75
CN1CC(Cl)=C(C2=CN(S(=O)(=O)C3=CC=CC=C3)C3=CC=CC=C23)C1,4.83
COC1=CC2=C(C=C1OC)CN(CCC1=CC=C(N3N=NC(C4=CC(OC5=CC=CN=C5)=CC=C4NC(=O)C4=CC(=O)C5=CC=CC=C5O4)=N3)C=C1)CC2,5.83
CC(C)C[C@H](NC(=O)CN)C1=CC(F)=CC=C1N1CCN(C(=O)[C@@H](CC2=CC=C(Cl)C=C2Cl)N2CCCC2=O)CC1,5.44
C[C@@H](C1=CC=C(C2=CC(=O)N(C3CC3)C=C2)C=C1)N1CC[C@](CC(C)(C)O)(C2=CC=CC=C2)OC1=O,4.64
C=CN(C=N)C(C1=CC=CC=C1)C1=CC=C(C2=CC=CC=C2)C=C1,6.1
CC(C)C(O)(C1=CC=C2C=C(OCC(F)(F)F)C(OCC(F)(F)F)=CC2=C1)C1=CNN=N1,4.6
CC(=O)NC1=CC=C(C2=CC=C(NCC(=O)NC3=CC=C(CN4CCNCC4)C(C(F)(F)F)=C3)C=C2)C=N1,5.62
COC1=CC=C(CCNC2=NC3=CC(Cl)=CC=C3C(=O)N2C)N=C1,5.13
N#CN=C(N=C1C=CNC=C1)NCCCCCCOC1=CC=C(Cl)C=C1,6.58
O=C(NC1=NC2=CC=C(O)C=C2S1)C1=C(F)C=CC(O)=C1F,4.27
NC1=CC(CC2=NN(C3=CC=CC=C3)C=C2)=C2NN=NC2=N1,6.68
CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCNS(C)(=O)=O)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1,6.92
C[C@@H]1CN(C(=O)C2=CC=C(Cl)C=C2N2N=CC=N2)[C@H](CC2=CC=CC(N3N=CC=N3)=C2)CO1,4.7
NCC1=CC=C(C2=CN=CC=C2C2=CC=CC=C2)S1,5.28
CCN(C[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CC=CN=C1)C[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CC=CN=C1,5.52
CC1=CC=C(C(=O)N2CCO[C@H](C)[C@H]2CC2=CC=CC(N3N=CC=N3)=C2)C(N2N=CC=N2)=C1,5.07
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)NC1=CC2=C(NCCCCCCCCNC3=NC=NC4=CC(OC)=C(NC(=O)[C@@H]5CCCN5C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)C=C34)N=CN=C2C=C1OC)C(C)(C)C,6.37
C[C@@H]1CC[C@@H](OC2=CC=NC3=C(F)C=CC=C23)CN1C(=O)C1=CC=CC=C1N1N=CC=N1,4.59
CNCCN[C@@H](CC(C)C)C1=CC(F)=CC=C1N1CCN(C(=O)[C@@H](CC2=CC=C(Cl)C=C2Cl)N2CCCC2=O)CC1,4.96
CC1=CC=CC(C)=C1CNC1=NC=CC2=C1C=C(C)N2C,5.44
CCCCOC1=CC=C(C2=CC=CN=C2)C=C1,4.53
COCCN1CCN(CC2=CC=C(NC(=O)C3=CC=C(C)C(C#CC4=CN=C5C=CC=NN45)=C3)C=C2C2CC2)CC1,4.87
NC1=CC=C(C2=CC=CN=C2)S1,5.8
COC(=O)NC1=CC(C2=CN=C(OC[C@@](C)(N)CC(C)C)C(C#N)=C2)=CC=N1,5.66
O=C(N[C@H]1C2=CC=CC=C2OC[C@H]1O)[C@H](CC1=CC=CC=C1)C[C@H](O)CN1CCN(CC2=CC=C(C3=CC=NC=C3)O2)C[C@H]1C(=O)NCC(F)(F)F,6.5
COC(=O)NC1CCN(C2=CC(C)=C3NC(C4=C(NC[C@@H](O)C5=CC=CC(Cl)=C5)C=CNC4=O)=NC3=C2)CC1,9.3
CC1(C)CCC(N2C3=CN=CC=C3C3=CN=C(NC4=CC=C(N5CCNCC5)C=N4)N=C32)CC1,5.02
O=C1OC[C@H](CC2=CC=C3OCOC3=C2)[C@H]1CC1=CC=C2OCOC2=C1,5.1
CC1=CC=C(N2N=CC=N2)C(C(=O)N2CCOC[C@H]2CC2=CC=CC(C3=NC=CC=N3)=C2)=C1F,4.68
O=C(C1CCN(CC2=CC=NC=C2)CC1)N1CCC(N2C(=O)N(CCN3CCCCC3)C3=CC=CC=C32)CC1,4.52
CC(C)C1=NC(CN(C)C(=O)N[C@H](C(=O)N[C@@H](C)CC[C@H](C)NC(=O)OCC2=CN=CS2)C(C)C)=CS1,6.29
COC1=CC=C(CNC2=C3CCCCC3=NC3=CC(Cl)=CC=C23)C=C1OC,4.86
CC1=NOC(C)=C1NC(=O)[C@@H]1CCCC[C@H]1C(=O)C1=CC=C(C2=NNC=C2)C=C1,5.4
CCCS(=O)(=O)NC1=CC=C(F)C(C(=O)C2=CNC3=NC=C(C4=CC=C(C#CCN(CC)CC)N=C4)C=C23)=C1F,5.3
COCCN1CCC(C2=CC(C)=C3NC(C4=C(NC[C@@H](O)C5=CC=CC(Cl)=C5)C=CNC4=O)=NC3=C2)CC1,4.96
CN(C)CCN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)C(=O)C1=CC=C2N=C(N3CCCC3)OC2=C1,6.64
CC(=O)N1CCN([C@H]2CCN(C(=O)N(C)[C@H](C)C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)[C@@H](C3=CC=C(F)C=C3C)C2)CC1O,5.165
O=C(NC1=CC=C(C2=CC=NC3=C2N=CN3)C=C1)NC1=CC=CC(F)=C1,6.15
COC1=CC(NC(=O)C2=CC(=O)C3=CC=CC=C3O2)=C(C2=NN(C3=CC=C(CCN4CCC5=CC=NC=C5C4)C=C3)N=N2)C=C1OC,5.98
CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC=C(NC(=O)CN(C)C2CCN(C)CC2)C(Cl)=C1,4.72
C[C@@H](C1=NC(C2=CC=C(C#N)C=C2)=CS1)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F,6.0
CC1=CC(OC2=CN=CC(F)=C2)=CC(C(=O)NC2=CC(F)=CC=N2)=N1,4.56
O=C(O)C1=CC=CC(C2=C(C3=CC(Cl)=CC=C3OCC3=CC=C(F)C=C3F)CCC2)=N1,4.05
CC1=CC=CC(C(=O)N2CCOC[C@H]2CC2=CC(N3N=CC=N3)=CC=C2F)=C1N1N=CC=N1,4.52
CC(C)C1=C2C(NC3=CC(C(=O)NC4CC4)=C(F)C=C3F)=NC=NN2C=C1C1=NN=C(O[C@H]2CCNC2)O1,5.32
CCC1=NC2=CC=C(C(=O)N(CC(C)C)C[C@@H](O)[C@H](CC3=CC=CC=C3)NC(=O)OCC3=CN=CS3)C=C2O1,7.41
CCOC(=O)C1=C2N=C3CCCC(=O)C3C(C3=CC=C(SC4=NC5=C(F)C(F)=CC=C5N4)O3)C2=CN1,4.47
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C7COC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,5.449999999999999
COC1=CC=CC=C1C1=NC2=C(C(=O)N[C@@H]3C[C@H]4CCC[C@@H](C3)N4C)C=CC=C2O1,5.96
NCC#CC1=CC=CN=C1,5.4
O=[N+]([O-])C1=CC([N+](=O)[O-])=C2NC3=C(N4CCN(CCC5=CC=C(F)C(F)=C5)CC4)N=C(CN4CCOCC4)N=C3C2=C1,4.37
CCN(CC)CCN(CC1=CC=C(C2=CC=C(C(F)(F)F)C=C2)C=C1)C(=O)CN1C(SCC2=CC=C(F)C=C2)=NC(=O)C2=C1CCC2,4.57
O=C(C1=CC=C(Cl)C=C1N1N=CC=N1)N1CCOC[C@H]1CC1=CC=CC(N2N=CC=N2)=C1,4.8
CC(C)(CO)N1CCN(C(=O)OC2([C@H]3CCC[C@@H](C4CC4)N3S(=O)(=O)C3=CC=C(Cl)C=C3)CC2)CC1,6.4
CCC(NC(=O)C1=CC=C(Cl)C=C1)[C@H]1[C@@H]2C[C@H](OC3=CC=NC4=CC=CC=C34)C[C@@H]21,5.96
C[C@@H]1CN(C(=O)C2=CC=C(Cl)C=C2N2N=CC=N2)[C@H](CC2=CC(N3N=CC=N3)=CC=C2F)CO1,4.85
COC1=CC=C2C=C(C3=CC(C4=CC(Cl)=CC(Cl)=C4)=NN3[C@@H](C)C3=CC=C(C(=O)NCCC(=O)O)C=C3)C=CC2=C1,4.22
O=C(C1=C(F)C=CC(NS(=O)(=O)C2=CC=CC(F)=C2)=C1F)C1=CNC2=NC=CC(Cl)=C12,5.3
CCC(C)N1N=CN(C2=CC=C(N3CCN(C4=CC=C(OC[C@@H]5CO[C@@](CN6C=NC=N6)(C6=CC=C(Cl)C=C6Cl)O5)C=N4)CC3)C=C2)C1=O,5.47
CC1(CC(=O)NCC2=CC=CC=C2OC(F)(F)F)CC2(CCCCC2)OO1,5.38
CC(C)(C)C1=NN(C2=CC=CC(N)=C2)C(NC(=O)NC2=CC=C(NC3=NC=NC4=CC=CC=C34)C=C2)=C1,4.83
CN(C1=CC2=NN(C)C=C2C=C1)C1=CC=NC(NC2=CC=CC(S(N)(=O)=O)=C2)=N1,5.37
O=C(O)C1=CC=C2C=C(N3CCC4(C=C(C5=C(C6CC6)ON=C5C5=C(Cl)C=NC=C5Cl)C4)CC3)C=CC2=N1,5.33
CC(CS(=O)(=O)N1CCN(C2=CC=C(F)C=C2)CC1)N(O)C=O,6.0
O=C(N[C@H](CC1=CC=C2NC(=O)OC2=C1)C(=O)N1CCC(N2CCCCC2)CC1)N1CCC(N2CC3=CC=CC=C3NC2=O)CC1,4.52
O=C(O)CSC1=NN=C(Br)N1C1=CC=C(C2CC2)C2=CC=CC=C12,4.376666666666666
CC1=NN(CC(=O)N2CCN(C3=C(C4=NC5=CC(C6=NOC(C)=N6)=CC=C5N4)N=C(C(F)(F)F)S3)C[C@H]2C)C(C)=N1,4.41
